id,year,month,date,day,location,notes,month(no),time,OSGridRef,latitude ,longitude,Nation
4430,1481,April,12,Thu,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4431,1481,April,13,Fri,London,,,,TQ3248081340,51.515457,-0.092140265,England
4432,1481,April,14,Sat,city of London,,,,TQ3241681349,51.515556,-0.093056,England
4433,1481,April,14,Sat,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4434,1481,April,15,Sun,,,,,,,,
4435,1481,April,16,Mon,,,,,,,,
4436,1481,April,17,Tue,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4437,1481,April,18,Wed,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4438,1481,April,19,Thu,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4439,1481,April,20,Fri,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4440,1481,April,21,Sat,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4441,1481,April,22,Sun,,,,,,,,
4442,1481,April,23,Mon,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4443,1481,April,24,Tue,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4444,1481,April,25,Wed,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4445,1481,April,26,Thu,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4446,1481,April,27,Fri,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4447,1481,April,28,Sat,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4448,1481,April,29,Sun,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4449,1481,April,30,Mon,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4450,1481,May,3,Thu,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4451,1481,May,4,Fri,,,,,,,,
4452,1481,May,5,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4453,1481,May,6,Sun,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4454,1481,May,7,Mon,,,,,,,,
4455,1481,May,8,Tue,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4456,1481,May,13,Sun,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4457,1481,May,About 15 Tue?,,Sandwich,review of navy,,,TR3297658137,51.27472,1.33888,England
4458,1481,May,16,Wed,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4459,1481,May,17,Thu,,,,,,,,
4460,1481,May,18,Fri,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4461,1481,May,19,Sat,,,,,,,,
4462,1481,May,20,Sun,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4463,1481,May,21,Mon,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4464,1481,May,25,Fri,Sandwich,,,,TR3297658137,51.27472,1.33888,England
4465,1481,May,26,Sat,,,,,,,,
4466,1481,May,27,Sun,Sandwich,,,,TR3297658137,51.27472,1.33888,England
4467,1481,May,31,Thu,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4468,1481,June,3,Sun,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4469,1481,June,4,Mon,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4470,1481,June,4,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4471,1481,June,5,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4472,1481,June,6,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4473,1481,June,7,Thu,,,,,,,,
4474,1481,June,8,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4475,1481,June,9,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4476,1481,June,10,Sun,,,,,,,,
4477,1481,June,11,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4478,1481,June,12,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4479,1481,June,13,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4480,1481,June,14,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4481,1481,June,15,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4482,1481,June,16,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4483,1481,June,17,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4484,1481,June,18,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4485,1481,June,18,Mon,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4486,1481,June,19,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4487,1481,June,20,Wed,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4488,1481,June,21,Thu,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4489,1481,June,21,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4490,1481,June,22,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4491,1481,June,23,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4492,1481,June,24,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4493,1481,June,25,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4494,1481,June,26,Tue,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4495,1481,June,27,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4496,1481,June,28,Thu,,,,,,,,
4497,1481,June,29,Fri,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4498,1481,June,30,Sat,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4499,1481,July,1,Sun,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4500,1481,July,2,Mon,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4501,1481,July,3,Tue,,,,,,,,
4502,1481,July,4,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4503,1481,July,9,Mon,Potel's manor,"Appears as Potel's manor, Forest of Waltham (near Chingford)",,,TQ4044697929,51.662599,0.029219748,England
4504,1481,July,10,Tue,Potel's manor,"Appears as Potel's manor, Forest of Waltham (near Chingford)",,,TQ4044697929,51.662599,0.029219748,England
4505,1481,July,10,Tue,manor of Waltham,,,,SU8552077347,51.488615,-0.76966307,England
4506,1481,July,11,Wed,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4507,1481,July,12,Thu,,,,,,,,
4508,1481,July,13,Fri,Sheen,,,,TQ1715275694,51.4681,-0.3148,England
4509,1481,July,14,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4510,1481,July,15,Sun,,,,,,,,
4511,1481,July,16,Mon,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4512,1481,July,17,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4513,1481,July,18,Wed,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4514,1481,July,21,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4515,1481,July,22,Sun,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4516,1481,July,23,Mon,,,,,,,,
4517,1481,July,24,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4518,1481,August,3,Fri,West Worldham,Appears as manor of Wardelham,,,SU7478538069,51.13702,-0.93247,England
4519,1481,August,7,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4520,1481,August,12,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4521,1481,August,17,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4522,1481,August,18,Sat,,,,,,,,
4523,1481,August,19,Sun,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4524,1481,August,20,Mon,,,,,,,,
4525,1481,August,21,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4526,1481,August,24,Fri,West Worldham,Appears as Wardelam,,,SU7478538069,51.13702,-0.93247,England
4527,1481,August,24,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4528,1481,August,29,Wed,West Worldham,Appears as manor of Wardelham,,,SU7478538069,51.13702,-0.93247,England
4529,1481,September,10,Mon,manor of Woodstock,,,,SP4391716550,51.845833,-1.363889,England
4530,1481,September,14,Fri,manor of Woodstock,,,,SP4391716550,51.845833,-1.363889,England
4531,1481,September,17,Mon,manor of Woodstock,,,,SP4391716550,51.845833,-1.363889,England
4532,1481,September,20,Thu,manor of Woodstock,,,,SP4391716550,51.845833,-1.363889,England
4533,1481,October,14,Sun,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4534,1481,October,17,Wed,Nottingham Castle,,,,SK5690039436,52.9493,-1.1546,England
4535,1481,October,24,Wed,Fotheringhay Castle,,,,TL0618992974,52.524303,-0.4362695,England
4536,1481,October,28,Sun,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4537,1481,October,31,Wed,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4538,1481,November,2,Fri,Greenwich,"Appears as ""of Greenwich""",,,TQ3898177568,51.48,0,England
4539,1481,November,6,Tue,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4540,1481,November,6,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4541,1481,November,7,Wed,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4542,1481,November,8,Thu,,,,,,,,
4543,1481,November,9,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4544,1481,November,10,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4545,1481,November,14,Wed,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4546,1481,November,14,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4547,1481,November,15,Thu,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4548,1481,November,16,Fri,,,,,,,,
4549,1481,November,17,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4550,1481,November,21,Wed,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4551,1481,November,24,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4552,1481,November,25,Sun,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4553,1481,November,26,Mon,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4554,1481,December,5,Wed,Southampton,"Appears as ""town of Southampton""",,,SU4229011341,50.9,-1.4,England
4555,1481,December,6,Thu,Southampton,"Appears as ""town of Southampton""",,,SU4229011341,50.9,-1.4,England
4556,1481,December,7,Fri,Southampton,"Appears as ""town of Southampton""",,,SU4229011341,50.9,-1.4,England
4557,1481,December,8,Sat,Winchester,"Appears as ""city of Winchester [Winton]""",,,SU4779329466,51.062549,-1.3193687,England
4558,1481,December,9,Sun,,,,,,,,
4559,1481,December,10,Mon,manor of Sheen,,,,TQ1715275694,51.4681,-0.3148,England
4560,1481,December,11,Tue,,,,,,,,
4561,1481,December,12,Wed,Winchester Cathedral Priory,[monastery of Winton],,,SU4821329331,51.0613,-1.3134,England
4562,1481,December,16,Sun,manor of Sheen,,,,TQ1715275694,51.4681,-0.3148,England
4563,1481,December,28,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4564,1481,December,29,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4565,1481,December,30,Sun,,,,,,,,
4566,1481,December,31,Mon,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4567,1482,January,3,Thu,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4568,1482,January,4,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4569,1482,January,5,Sat,,,,,,,,
4570,1482,January,6,Sun,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4571,1482,January,7,Mon,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4572,1482,January,8,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4573,1482,January,9,Wed,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4574,1482,January,10,Thu,,,,,,,,
4575,1482,January,11,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4576,1482,January,12,Sat,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4577,1482,January,15,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4578,1482,January,21,Mon,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4579,1482,January,25,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4580,1482,January,26,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4581,1482,January,29,Tue,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4582,1482,January,30,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4583,1482,January,31,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4584,1482,February,1,Fri,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4585,1482,February,2,Sat,,,,,,,,
4586,1482,February,3,Sun,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4587,1482,February,7,Thu,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4588,1482,February,8,Fri,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4589,1482,February,9,Sat,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4590,1482,February,10,Sun,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4591,1482,February,11,Mon,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4592,1482,February,12,Tue,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4593,1482,February,13,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4594,1482,February,14,Thu,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4595,1482,February,15,Fri,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4596,1482,February,16,Sat,,,,,,,,
4597,1482,February,17,Sun,manor of Guildford,[Goldeford],,,SU9691249315,51.234799,-0.61326532,England
4598,1482,February,18,Mon,,,,,,,,
4599,1482,February,19,Tue,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4600,1482,February,20,Wed,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4601,1482,February,21,Thu,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4602,1482,February,22,Fri,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4603,1482,February,22,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4604,1482,February,23,Sat,,,,,,,,
4605,1482,February,24,Sun,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4606,1482,February,24,Sun,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4607,1482,February,28,Thu,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4608,1482,March,1,Fri,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4609,1482,March,2,Sat,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4610,1482,March,2,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4611,1482,March,3,Sun,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4612,1482,March,4,Mon,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4613,1482,March,5,Tue,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4614,1482,March,6,Wed,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4615,1482,March,7,Thu,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4616,1482,March,8,Fri,,,,,,,,
4617,1482,March,9,Sat,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4618,1482,March,13,Wed,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4619,1482,March,14,Thu,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4620,1482,March,15,Fri,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4621,1482,March,16,Sat,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4622,1482,March,16,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4623,1482,March,21,Thu,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4624,1482,March,25,Mon,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4625,1482,March,26,Tue,city of London,,,,TQ3241681349,51.515556,-0.093056,England
4626,1482,March,27,Wed,,,,,,,,
4627,1482,March,28,Thu,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4628,1482,March,29,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4629,1482,March,30,Sat,,,,,,,,
4630,1482,March,31,Sun,,,,,,,,
4631,1482,April,1,Mon,,,,,,,,
4632,1482,April,2,Tue,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4633,1482,April,3,Wed,,,,,,,,
4634,1482,April,4,Thu,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4635,1482,April,5,Fri,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4636,1482,April,6,Sat,,,,,,,,
4637,1482,April,7,Sun,,,,,,,,
4638,1482,April,8,Mon,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4639,1482,April,9,Tue,,,,,,,,
4640,1482,April,10,Wed,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4641,1482,April,11,Thu,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4642,1482,April,11,Thu,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4643,1482,April,12,Fri,,,,,,,,
4644,1482,April,13,Sat,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4645,1482,April,14,Sun,,,,,,,,
4646,1482,April,15,Mon,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4647,1482,April,15,Mon,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4648,1482,April,16,Tue,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4649,1482,April,17,Wed,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4650,1482,April,18,Thu,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4651,1482,April,19,Fri,,,,,,,,
4652,1482,April,20,Sat,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4653,1482,April,21,Sun,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4654,1482,April,22,Mon,,,,,,,,
4655,1482,April,23,Tue,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4656,1482,April,24,Wed,city of London,,,,TQ3241681349,51.515556,-0.093056,England
4657,1482,April,25,Thu,,,,,,,,
4658,1482,April,26,Fri,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4659,1482,April,26,Fri,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4660,1482,April,27,Sat,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4661,1482,April,28,Sun,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4662,1482,April,28,Sun,manor of Eltham,,,,TQ4241974015,51.447222,0.048056,England
4663,1482,April,29,Mon,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4664,1482,April,29,Mon,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4665,1482,April,30,Tue,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4666,1482,May,1,Wed,,,,,,,,
4667,1482,May,2,Thu,Windsor Castle,,,,SU9683776912,51.482886,-0.60683638,England
4668,1482,May,3,Fri,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4669,1482,May,4,Sat,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4670,1482,May,5,Sun,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4671,1482,May,6,Mon,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4672,1482,May,7,Tue,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4673,1482,May,8,Wed,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4674,1482,May,8,Wed,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4675,1482,May,9,Thu,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4676,1482,May,9,Thu,Westminster,,,,TQ3016079670,51.500988,-0.12617168,England
4677,1482,May,10,Fri,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4678,1482,May,11,Sat,manor of Greenwich,,,,TQ3856577958,51.483611,-0.005833,England
4679,1482,May,12,Sun,Tower of London,,,,TQ3360080600,51.508544,-0.076289153,England
4680,1482,May,13,Mon,Leeds,[Lode] Castle,,,SE2979233807,53.799722,-1.549167,England
4681,1482,May,14,Tue,Leeds,[Loode] Castle,,,SE2979233807,53.799722,-1.549167,England
4682,1482,May,15,Wed,,,,,,,,
4683,1482,May,16,Thu,Canterbury,,,,TR1454057430,51.275608,1.0745524,England
4684,1482,May,17,Fri,Canterbury,,,,TR1454057430,51.275608,1.0745524,England
4685,1482,May,18,Sat,Canterbury,,,,TR1454057430,51.275608,1.0745524,England
4686,1482,May,18,Sat,Dover Castle,,,,TR3248741960,51.1297,1.3214,England
