id,date,location,month,year,month(no),time,OSGridRef,latitude ,longitude,Nation,Notes
1144,2,Berwick,march,1311,3,2-3-1311,NT5544785248,56.058,-2.717,Scotland,
1145,3,Berwick,march,1311,3,3-3-1311,NT5544785248,56.058,-2.717,Scotland,
1146,4,Berwick,march,1311,3,4-3-1311,NT5544785248,56.058,-2.717,Scotland,
1147,5,Berwick,march,1311,3,5-3-1311,NT5544785248,56.058,-2.717,Scotland,
1148,6,Berwick,march,1311,3,6-3-1311,NT5544785248,56.058,-2.717,Scotland,
1149,7,Berwick,march,1311,3,7-3-1311,NT5544785248,56.058,-2.717,Scotland,
1150,8,Berwick,march,1311,3,8-3-1311,NT5544785248,56.058,-2.717,Scotland,
1151,12,Berwick,march,1311,3,12-3-1311,NT5544785248,56.058,-2.717,Scotland,
1152,13,Berwick,march,1311,3,13-3-1311,NT5544785248,56.058,-2.717,Scotland,
1153,14,Berwick,march,1311,3,14-3-1311,NT5544785248,56.058,-2.717,Scotland,
1154,15,Berwick,march,1311,3,15-3-1311,NT5544785248,56.058,-2.717,Scotland,
1155,16,Berwick,march,1311,3,16-3-1311,NT5544785248,56.058,-2.717,Scotland,
1156,17,Berwick,march,1311,3,17-3-1311,NT5544785248,56.058,-2.717,Scotland,
1157,18,Berwick,march,1311,3,18-3-1311,NT5544785248,56.058,-2.717,Scotland,
1158,19,Berwick,march,1311,3,19-3-1311,NT5544785248,56.058,-2.717,Scotland,
1159,20,Berwick,march,1311,3,20-3-1311,NT5544785248,56.058,-2.717,Scotland,
1160,21,Berwick,march,1311,3,21-3-1311,NT5544785248,56.058,-2.717,Scotland,
1161,22,Berwick,march,1311,3,22-3-1311,NT5544785248,56.058,-2.717,Scotland,
1162,23,Berwick,march,1311,3,23-3-1311,NT5544785248,56.058,-2.717,Scotland,
1163,24,Berwick,march,1311,3,24-3-1311,NT5544785248,56.058,-2.717,Scotland,
1164,25,Berwick,march,1311,3,25-3-1311,NT5544785248,56.058,-2.717,Scotland,
1165,26,Berwick,march,1311,3,26-3-1311,NT5544785248,56.058,-2.717,Scotland,
1166,27,Berwick,march,1311,3,27-3-1311,NT5544785248,56.058,-2.717,Scotland,
1167,28,Berwick,march,1311,3,28-3-1311,NT5544785248,56.058,-2.717,Scotland,
1168,29,Berwick,march,1311,3,29-3-1311,NT5544785248,56.058,-2.717,Scotland,
1169,30,Berwick,march,1311,3,30-3-1311,NT5544785248,56.058,-2.717,Scotland,
1170,1,Berwick,april,1311,4,1-4-1311,NT5544785248,56.058,-2.717,Scotland,
1171,2,Berwick,april,1311,4,2-4-1311,NT5544785248,56.058,-2.717,Scotland,
1172,3,Berwick,april,1311,4,3-4-1311,NT5544785248,56.058,-2.717,Scotland,
1173,4,Berwick,april,1311,4,4-4-1311,NT5544785248,56.058,-2.717,Scotland,
1174,5,Berwick,april,1311,4,5-4-1311,NT5544785248,56.058,-2.717,Scotland,
1175,6,Berwick,april,1311,4,6-4-1311,NT5544785248,56.058,-2.717,Scotland,
1176,8,Berwick,april,1311,4,8-4-1311,NT5544785248,56.058,-2.717,Scotland,
1177,9,Berwick,april,1311,4,9-4-1311,NT5544785248,56.058,-2.717,Scotland,
1178,10,Berwick,april,1311,4,10-4-1311,NT5544785248,56.058,-2.717,Scotland,
1179,11,Berwick,april,1311,4,11-4-1311,NT5544785248,56.058,-2.717,Scotland,
1180,12,Berwick,april,1311,4,12-4-1311,NT5544785248,56.058,-2.717,Scotland,
1181,13,Berwick,april,1311,4,13-4-1311,NT5544785248,56.058,-2.717,Scotland,
1182,14,Berwick,april,1311,4,14-4-1311,NT5544785248,56.058,-2.717,Scotland,
1183,15,Berwick,april,1311,4,15-4-1311,NT5544785248,56.058,-2.717,Scotland,
1184,16,Berwick,april,1311,4,16-4-1311,NT5544785248,56.058,-2.717,Scotland,
1185,17,Berwick,april,1311,4,17-4-1311,NT5544785248,56.058,-2.717,Scotland,
1186,18,Berwick,april,1311,4,18-4-1311,NT5544785248,56.058,-2.717,Scotland,
